text,filename,,,
Jeg skriver vedrørende min årsopgørelse for 2025.,d0-l131-c1.mp3,,,
Jeg vil gerne bede om en kopi af afgørelsen.,d0-l131-c2.mp3,,,
"Kunne I oplyse mig om, hvornår jeg får svar?",d0-l131-c3.mp3,,,
Jeg vedhæfter min lejekontrakt som dokumentation.,d0-l131-c4.mp3,,,
På forhånd tak for jeres hjælp.,d0-l131-c5.mp3,,,
"Med venlig hilsen, Sara Ahmadi",d0-l131-c6.mp3,,,
en myndighed,d0-l131-v01.mp3,,,
at henvende sig,d0-l131-v03.mp3,,,
vedrørende / angående,d0-l131-v04.mp3,,,
en dokumentation,d0-l131-v08.mp3,,,
et sagsnummer,d0-l131-v09.mp3,,,
en frist,d0-l131-v10.mp3,,,
at forlænge,d0-l131-v11.mp3,,,
at være behjælpelig,d0-l131-v16.mp3,,,
"Jeg skriver vedrørende min ansøgning om boligstøtte. Jeg mangler stadig en lønseddel og vil gerne bede om, at fristen forlænges til den 25. marts.",d0-l131-r1.mp3,,,
Jeg skriver vedrørende min ansøgning om boligstøtte.,d0-l131-l10.mp3,,,
Kunne I forlænge fristen til den 25. marts?,d0-l131-l11.mp3,,,
"Teksten handler om, hvordan skærmtid påvirker unges søvn.",d0-l132-a.mp3,,,
"Referat af artiklen «Skærme og søvn» Teksten handler om, hvordan skærmtid om aftenen påvirker unges søvn. Forfatteren, som er forsker, sætter fokus på et voksende problem blandt teenagere. Hovedpointen er, at det blå lys fra telefoner og computere gør det svært at falde i søvn. Forfatteren påpeger, at mange unge tjekker deres telefon lige inden sengetid, og at de derfor sover mindre, end de har brug for. Hun hævder desuden, at dårlig søvn går ud over koncentrationen i skolen. Til sidst nævner hun en undersøgelse, der viser, at unge, der lægger telefonen væk en time før, sover bedre. Artiklen konkluderer, at både forældre og skoler bør tale mere med unge om gode søvnvaner. Forfatteren understreger, at små ændringer kan gøre en stor forskel.",d0-l132-t.mp3,,,
Teksten handler om unges brug af sociale medier.,d0-l132-c1.mp3,,,
"Hovedpointen er, at skærmtid påvirker søvnen.",d0-l132-c2.mp3,,,
"Forfatteren påpeger, at problemet vokser.",d0-l132-c3.mp3,,,
"Hun hævder, at der mangler forskning.",d0-l132-c4.mp3,,,
"Hun sagde, at hun var enig.",d0-l132-c5.mp3,,,
"Artiklen konkluderer, at reglerne bør ændres.",d0-l132-c6.mp3,,,
et referat,d0-l132-v01.mp3,,,
en opsummering,d0-l132-v02.mp3,,,
en hovedpointe,d0-l132-v04.mp3,,,
at hævde,d0-l132-v06.mp3,,,
at konkludere,d0-l132-v08.mp3,,,
at nævne,d0-l132-v09.mp3,,,
en forfatter,d0-l132-v10.mp3,,,
indirekte tale,d0-l132-v11.mp3,,,
neutral,d0-l132-v12.mp3,,,
at gengive,d0-l132-v13.mp3,,,
at sætte fokus på,d0-l132-v15.mp3,,,
at gå ud over,d0-l132-v16.mp3,,,
"Artiklen konkluderer, at både forældre og skoler bør tale mere med unge om gode søvnvaner. Forfatteren understreger, at små ændringer kan gøre en stor forskel.",d0-l132-r1.mp3,,,
"Forfatteren konkluderer, at reglerne bør ændres.",d0-l132-l11.mp3,,,
"Byen er travl, mens landet er roligt og grønt.",d0-l133-a.mp3,,,
"By eller land? Mange danskere drømmer om et roligt liv på landet, mens andre foretrækker byens tempo. Begge steder har klare fordele. I byen er der både gode jobmuligheder og et rigt kulturliv. Til gengæld er huslejen høj, og der er ofte hverken ro eller frisk luft. På den ene side sparer man tid, fordi alt ligger tæt på"," på den anden side betaler man dyrt for det. I modsætning til byen er der på landet plads og stilhed. Husene er billigere, og naturen ligger lige uden for døren. Byen er travl og larmende, mens landet er roligt og grønt. Til gengæld er der længere til arbejde, butikker og læge. Alt i alt afhænger valget af, hvad man vægter højest. Den, der prioriterer karriere og kultur, trives i byen, hvorimod den, der søger fred og natur, er bedst tjent med livet på landet.",d0-l133-t.mp3,,
Både byen og landet har fordele.,d0-l133-c1.mp3,,,
Hverken bilen eller cyklen er gratis.,d0-l133-c2.mp3,,,
I modsætning til byen er landet stille.,d0-l133-c3.mp3,,,
"Byen er travl, mens landet er roligt.",d0-l133-c4.mp3,,,
"På den ene side er byen dyr, på den anden side er der flere job.",d0-l133-c5.mp3,,,
Landet er billigt, byen er til gengæld livlig.,d0-l133-c6.mp3,,
en sammenligning,d0-l133-v01.mp3,,,
en kontrast,d0-l133-v02.mp3,,,
både... og...,d0-l133-v03.mp3,,,
hverken... eller...,d0-l133-v04.mp3,,,
i modsætning til,d0-l133-v05.mp3,,,
mens,d0-l133-v06.mp3,,,
at foretrække,d0-l133-v12.mp3,,,
at vægte / prioritere,d0-l133-v13.mp3,,,
at afhænge af,d0-l133-v14.mp3,,,
et tempo,d0-l133-v15.mp3,,,
stilhed,d0-l133-v16.mp3,,,
"Alt i alt afhænger valget af, hvad man vægter højest. Den, der prioriterer karriere og kultur, trives i byen, hvorimod den, der søger fred, er bedst tjent med livet på landet.",d0-l133-r1.mp3,,,
I modsætning til byen er der på landet plads og stilhed.,d0-l133-l11.mp3,,,
"Da det er nemt og trygt at cykle, vælger mange cyklen frem for bilen.",d0-l134-a.mp3,,,
"Hvorfor cykler danskere så meget? Danmark er kendt som et cykelland, og det skyldes flere ting. For det første er byerne fladt bygget med sikre cykelstier. Da det er både nemt og trygt at cykle, vælger mange cyklen frem for bilen. Desuden er benzin og parkering dyrt. Fordi det koster meget at have bil i byen, sparer folk penge ved at cykle. Prisen på transport fører altså direkte til et bestemt valg. Cyklingen har også gode konsekvenser. Den giver motion, og dermed bliver folk sundere. Mindre biltrafik resulterer desuden i renere luft og mindre støj i byen. Samlet set hænger tingene sammen: god infrastruktur og høje bilpriser får folk til at cykle, og cyklingen fører til bedre sundhed og et bedre miljø. Af den grund fortsætter kommunerne med at bygge nye cykelstier.",d0-l134-t.mp3,,,
"Folk køber mindre, fordi priserne stiger.",d0-l134-c1.mp3,,,
"Da vejret var dårligt, blev vi hjemme.",d0-l134-c2.mp3,,,
Priserne stiger. Derfor køber folk mindre.,d0-l134-c3.mp3,,,
Stress kan føre til søvnproblemer.,d0-l134-c4.mp3,,,
Ændringen resulterede i færre klager.,d0-l134-c5.mp3,,,
Problemet skyldes dårlig planlægning.,d0-l134-c6.mp3,,,
en virkning / en konsekvens,d0-l134-v02.mp3,,,
eftersom,d0-l134-v05.mp3,,,
dermed,d0-l134-v07.mp3,,,
således,d0-l134-v08.mp3,,,
at føre til,d0-l134-v09.mp3,,,
at resultere i,d0-l134-v10.mp3,,,
at medføre,d0-l134-v11.mp3,,,
at hænge sammen,d0-l134-v13.mp3,,,
af den grund,d0-l134-v15.mp3,,,
"Cyklingen har også gode konsekvenser. Den giver motion, og dermed bliver folk sundere. Mindre biltrafik resulterer desuden i renere luft og mindre støj.",d0-l134-r1.mp3,,,
"Det kan diskuteres, om medierne i sig selv gør os ensomme.",d0-l135-a.mp3,,,
"Gør sociale medier os ensomme? Det bliver ofte sagt, at sociale medier gør unge ensomme. Men billedet er mere nuanceret, end det umiddelbart ser ud. Det er rigtigt, at mange unge har tendens til at bruge flere timer om dagen på deres telefon. Måske erstatter skærmen nogle gange rigtige møder med venner. Sandsynligvis føler enkelte sig mere alene, når de sammenligner deres liv med andres. Men det kan diskuteres, om medierne i sig selv er skyld i ensomheden. For nogle er de netop en måde at holde kontakten på. Undersøgelser tyder på, at det ikke er mængden af skærmtid, men måden man bruger den på, der betyder mest. Alt i alt er sociale medier formentlig hverken kun gode eller kun dårlige. De kan i nogen grad påvirke vores humør, men resultatet afhænger sandsynligvis mest af den enkeltes vaner.",d0-l135-t.mp3,,,
Måske har han ret.,d0-l135-c1.mp3,,,
Priserne stiger sandsynligvis næste år.,d0-l135-c2.mp3,,,
Unge har tendens til at bruge meget skærmtid.,d0-l135-c3.mp3,,,
Problemet synes at vokse.,d0-l135-c4.mp3,,,
"Det kan diskuteres, om reglen virker.",d0-l135-c5.mp3,,,
Sociale medier kan i nogen grad være skadelige.,d0-l135-c6.mp3,,,
en nuance,d0-l135-v01.mp3,,,
et forbehold,d0-l135-v02.mp3,,,
muligvis,d0-l135-v04.mp3,,,
sandsynligvis,d0-l135-v05.mp3,,,
formentlig,d0-l135-v06.mp3,,,
at have tendens til,d0-l135-v07.mp3,,,
at synes at,d0-l135-v08.mp3,,,
at tyde på,d0-l135-v09.mp3,,,
det kan diskuteres,d0-l135-v10.mp3,,,
i nogen grad,d0-l135-v11.mp3,,,
nuanceret,d0-l135-v12.mp3,,,
ensom / ensomhed,d0-l135-v16.mp3,,,
Alt i alt er sociale medier formentlig hverken kun gode eller kun dårlige. Resultatet afhænger sandsynligvis mest af den enkeltes vaner.,d0-l135-r1.mp3,,,
"Alt i alt taler meget for, at hjemmearbejde er kommet for at blive.",d0-l136-a.mp3,,,
"Konklusion: Er hjemmearbejde kommet for at blive? Alt i alt taler meget for, at hjemmearbejde er blevet en fast del af arbejdslivet. Gennem hele teksten har vi set både fordele og ulemper. På den ene side giver hjemmearbejde mere frihed og sparer tid på transport. På den anden side kan det være svært at holde grænsen mellem arbejde og fritid. Samlet set viser erfaringerne dog, at fordelene for de fleste vejer tungest. Det står altså klart, at fremtidens arbejdsplads bliver mere fleksibel. Kort sagt handler det ikke om enten kontor eller hjem, men om den rette balance mellem dem. I fremtiden vil flere virksomheder sandsynligvis tilbyde en blanding af begge dele. Derfor bør både ledere og medarbejdere lære at bruge friheden ansvarligt. Det bliver spændende at se, hvordan arbejdslivet udvikler sig de næste år.",d0-l136-t.mp3,,,
"Alt i alt er det tydeligt, at motion gavner både krop og sind.",d0-l136-c1.mp3,,,
"Samlet set viser eksemplerne, at samarbejde betaler sig.",d0-l136-c2.mp3,,,
Kort sagt er der gode grunde til at ændre reglerne.,d0-l136-c3.mp3,,,
I fremtiden vil flere sandsynligvis arbejde hjemmefra.,d0-l136-c4.mp3,,,
Derfor bør vi tage problemet alvorligt.,d0-l136-c5.mp3,,,
"Afslutningsvis kan man sige, at balancen er vigtigst.",d0-l136-c6.mp3,,,
en konklusion,d0-l136-v01.mp3,,,
en afrunding,d0-l136-v02.mp3,,,
en tese / et hovedbudskab,d0-l136-v07.mp3,,,
at veje tungest,d0-l136-v09.mp3,,,
i fremtiden,d0-l136-v12.mp3,,,
ansvarligt,d0-l136-v14.mp3,,,
at tale for,d0-l136-v15.mp3,,,
det står klart,d0-l136-v16.mp3,,,
"Kort sagt handler det ikke om enten kontor eller hjem, men om den rette balance mellem dem. I fremtiden vil flere virksomheder tilbyde en blanding af begge dele.",d0-l136-r1.mp3,,,
Samlet set vejer fordelene tungest.,d0-l136-l11.mp3,,,
"Netop derfor vil jeg argumentere for, at vi bør sætte grænser for skærmtid.",d0-l168-a.mp3,,,
"Hvordan fanger man en læser med det samme? Forestil dig to indledninger til den samme opgave om skærmtid. Den første lyder: «I dette essay vil jeg skrive om skærme og om, hvor meget vi bruger dem.» Den er korrekt, men kedelig, og censor har hørt den tusind gange. Den anden begynder helt anderledes: «Klokken er syv om morgenen. Bussen er fuld, men ingen taler sammen — alle stirrer ned i en skærm.» Med det samme ser læseren et billede for sig. Derefter kommer en lille bro over til påstanden: «Netop dette billede fik mig til at tænke: er vi ved at miste evnen til at kede os?» Læg mærke til, at forfatteren ikke røber hele opgaven på forhånd. En god indledning er kort — tre til fem sætninger — og den gør kun to ting: den fanger, og den fører frem til synspunktet. Vælg én krog, du kan holde fast i. Åbner du med et spørgsmål, så vend tilbage til netop det spørgsmål i din konklusion. På den måde binder du teksten sammen fra første til sidste linje, og læseren mærker en klar rød tråd.",d0-l168-t.mp3,,,
Hvornår har du sidst slukket din telefon en hel dag?,d0-l168-c1.mp3,,,
"«Tid er penge,» siger man — men passer det egentlig?",d0-l168-c2.mp3,,,
De fleste danskere bruger mere tid på skærme end på søvn.,d0-l168-c3.mp3,,,
"Klokken er syv om morgenen, og bussen er allerede fuld.",d0-l168-c4.mp3,,,
"Netop derfor vil jeg argumentere for, at vi bør sætte grænser.",d0-l168-c5.mp3,,,
at fange læseren,d0-l168-v02.mp3,,,
en krog,d0-l168-v03.mp3,,,
et citat,d0-l168-v05.mp3,,,
en overraskende påstand,d0-l168-v06.mp3,,,
en lille scene,d0-l168-v07.mp3,,,
en bro (at bygge bro),d0-l168-v08.mp3,,,
at argumentere for,d0-l168-v11.mp3,,,
netop derfor,d0-l168-v12.mp3,,,
at røbe,d0-l168-v13.mp3,,,
en rød tråd,d0-l168-v14.mp3,,,
"En god indledning er kort — tre til fem sætninger — og den gør kun to ting: den fanger, og den fører frem til synspunktet.",d0-l168-r1.mp3,,,
"Først planlægger jeg, dernæst skriver jeg, og til sidst tjekker jeg teksten.",d0-l169-a.mp3,,,
"Mange dumper ikke, fordi de mangler ord, men fordi de mangler en plan. Forestil dig, at prøven varer halvfems minutter. Det værste, du kan gøre, er at skrive løs fra første sekund. En bedre fremgangsmåde ser sådan ud. Brug de første ti minutter på at læse opgaven grundigt og lave et hurtigt mindmap: skriv emnet i midten, og saml alle idéer, eksempler og nyttige ord rundt om det. Vælg derefter tre hovedpointer, og sæt dem i rækkefølge i en disposition — én pointe pr. afsnit. Nu ved du præcis, hvad hvert afsnit skal handle om, og du går ikke i stå. Brug størstedelen af tiden på selve teksten, og husk at binde afsnittene sammen med ord som «derfor», «alligevel» og «på den anden side». Gem de sidste ti minutter til korrektur. Læs teksten igennem, og tjek især dine verber, datid og stavning. Netop her fanger man halvdelen af de små fejl. En plan stjæler ikke tid"," den redder den, og den giver din tekst en klar rød tråd fra start til slut.",d0-l169-t.mp3,,
"Læs opgaven grundigt, før du skriver.",d0-l169-c1.mp3,,,
"Lav et mindmap, og saml alle dine idéer.",d0-l169-c2.mp3,,,
Vælg tre hovedpointer til din disposition.,d0-l169-c3.mp3,,,
"Først planlægger jeg, dernæst skriver jeg.",d0-l169-c4.mp3,,,
Til sidst tjekker jeg mine verber og min stavning.,d0-l169-c5.mp3,,,
et mindmap,d0-l169-v02.mp3,,,
en tidsstyring,d0-l169-v03.mp3,,,
en rækkefølge,d0-l169-v07.mp3,,,
en korrektur,d0-l169-v08.mp3,,,
et bindeord,d0-l169-v12.mp3,,,
at dumpe,d0-l169-v15.mp3,,,
"Mange dumper ikke, fordi de mangler ord, men fordi de mangler en plan.",d0-l169-r1.mp3,,,
"Heldigvis findes der en løsning, men den kræver, at vi ændrer vaner.",d0-l170-a.mp3,,,
"En tekst kan være helt uden fejl og alligevel være kedelig at læse. Hvorfor? Fordi alle sætninger ligner hinanden. Læg mærke til denne version: «Jeg stod op og spiste morgenmad og tog bussen og kom for sent.» Alt er korrekt, men rytmen er flad som en pandekage. Nu en bedre version: «Jeg stod sent op. Da jeg endelig havde spist, styrtede jeg ud til bussen — men den var allerede kørt.» Her sker der noget. En kort sætning slår hårdt, og en lang sætning forklarer. Prøv også at flytte et adverbium frem: i stedet for «Jeg finder heldigvis en løsning» kan du skrive «Heldigvis finder jeg en løsning.» Husk blot, at verbet stadig skal stå på andenpladsen. Den største fælde er kæden af «og». Hver gang du skriver «og … og … og», så stop og spørg: hvad er den logiske forbindelse? Er det årsag, tid eller modsætning? Brug så «fordi», «da» eller «selvom» i stedet. På den måde får din tekst variation, rytme og et voksent sprog, som censor lægger mærke til.",d0-l170-t.mp3,,,
Mange bruger timer på telefonen hver dag. Det er et problem.,d0-l170-c1.mp3,,,
Heldigvis findes der en løsning på problemet.,d0-l170-c2.mp3,,,
"Da jeg var stået op, spiste jeg hurtigt, fordi jeg havde travlt.",d0-l170-c3.mp3,,,
Normalt spiser jeg klokken syv om morgenen.,d0-l170-c4.mp3,,,
"Han sagde ikke noget, fordi han ikke havde tid.",d0-l170-c5.mp3,,,
en variation,d0-l170-v01.mp3,,,
en sætningsbygning,d0-l170-v02.mp3,,,
et adverbium (adverbialer),d0-l170-v04.mp3,,,
en fronting,d0-l170-v05.mp3,,,
en inversion,d0-l170-v06.mp3,,,
monoton,d0-l170-v11.mp3,,,
flad (rytme),d0-l170-v12.mp3,,,
en modsætning,d0-l170-v13.mp3,,,
at lægge mærke til,d0-l170-v15.mp3,,,
En tekst kan være helt uden fejl og alligevel være kedelig at læse. Fordi alle sætninger ligner hinanden.,d0-l170-r1.mp3,,,
"Det kan der være noget om, men jeg vil nu mene noget andet.",d0-l95-a.mp3,,,
"På et møde skal to kolleger, Mette og Anders, blive enige om en ny mødeplan. «Jeg vil mene, at vi mødes for ofte,» siger Mette forsigtigt. «Vi kunne måske godt nøjes med hver anden uge?» Anders tøver lidt. «Det kan der være noget om,» svarer han, «men vi mister nok overblikket, hvis vi mødes for sjældent. Det ved du jo godt.» Mette nikker. «Det er rigtigt. Så lad os sige hver uge, men et kortere møde – det er du vel med på?» «Ja, det lyder fornuftigt,» siger Anders. «Jeg er tilbøjelig til at tro, at et møde på tyve minutter er rigeligt.» De griner begge. Ingen af dem siger noget skråsikkert"," i stedet føler de sig frem med små ord som «nok», «vel» og «måske godt». Sådan taler danskerne, når de vil være høflige og holde samtalen åben. At sige tingene lige ud kan virke hårdt – en let afdæmpning gør tonen venlig og inviterer den anden til at svare.",d0-l95-t.mp3,,
Han kommer nok lidt for sent.,d0-l95-c1.mp3,,,
Du er vel med til festen?,d0-l95-c2.mp3,,,
Det ved du jo godt.,d0-l95-c3.mp3,,,
"Jeg vil mene, at det er en dårlig idé.",d0-l95-c4.mp3,,,
Det kan der være noget om.,d0-l95-c5.mp3,,,
Vi kunne måske godt prøve igen.,d0-l95-c6.mp3,,,
at udveksle meninger,d0-l95-v01.mp3,,,
en modalpartikel,d0-l95-v02.mp3,,,
at afdæmpe,d0-l95-v03.mp3,,,
skråsikker,d0-l95-v05.mp3,,,
at tøve,d0-l95-v06.mp3,,,
at være tilbøjelig til,d0-l95-v07.mp3,,,
at nøjes med,d0-l95-v08.mp3,,,
et overblik,d0-l95-v09.mp3,,,
fornuftig,d0-l95-v10.mp3,,,
at føle sig frem,d0-l95-v12.mp3,,,
at holde samtalen åben,d0-l95-v13.mp3,,,
en indvending,d0-l95-v14.mp3,,,
Ingen af dem siger noget skråsikkert," i stedet føler de sig frem med små ord som «nok», «vel» og «måske godt». Sådan taler danskerne, når de vil være høflige og holde samtalen åben.",d0-l95-r1.mp3,,
"Vi har kigget på din sag, og desværre kan vi ikke sige ja denne gang.",d0-l96-a.mp3,,,
"Samme besked, to toner. Først den formelle, skriftlige udgave, som man finder i et brev fra en myndighed: «Efter en nærmere vurdering af sagen er det besluttet, at ansøgningen ikke kan imødekommes. Afgørelsen kan påklages inden fire uger.» Sproget er tungt: substantiverne bærer meningen, og handlingen er skjult i passiv – hvem der har besluttet noget, står der ikke. Så den mundtlige, dagligdags udgave, som en sagsbehandler måske ville sige i telefonen: «Vi har kigget på din sag, og desværre kan vi ikke sige ja denne gang. Men du kan klage, hvis du gør det inden for fire uger.» Her bærer verberne meningen, der er et tydeligt «vi», og tonen er menneskelig. Ingen af udgaverne er forkerte – de passer bare til hver sin situation. Kunsten er at kunne skifte bevidst: at vide, hvornår man skruer op for det formelle, og hvornår man taler ligeud af posen. En god sprogbruger vælger tonen med omhu.",d0-l96-t.mp3,,,
Ansøgningen behandles i næste uge.,d0-l96-c1.mp3,,,
Vi behandler din ansøgning i næste uge.,d0-l96-c2.mp3,,,
Beslutningen blev truffet af bestyrelsen.,d0-l96-c3.mp3,,,
Efter en grundig vurdering …,d0-l96-c4.mp3,,,
Da vi havde vurderet det grundigt …,d0-l96-c5.mp3,,,
"Jeg skriver for at høre, om …",d0-l96-c6.mp3,,,
et register (sprogligt),d0-l96-v01.mp3,,,
skriftsprog,d0-l96-v02.mp3,,,
talesprog,d0-l96-v03.mp3,,,
nominalstil,d0-l96-v04.mp3,,,
verbalstil,d0-l96-v05.mp3,,,
passiv,d0-l96-v06.mp3,,,
at imødekomme,d0-l96-v07.mp3,,,
at påklage,d0-l96-v09.mp3,,,
en sagsbehandler,d0-l96-v10.mp3,,,
at tale ligeud af posen,d0-l96-v12.mp3,,,
med omhu,d0-l96-v13.mp3,,,
"Sproget er tungt: substantiverne bærer meningen, og handlingen er skjult i passiv. Så den mundtlige udgave: her bærer verberne meningen, der er et tydeligt «vi», og tonen er menneskelig.",d0-l96-r1.mp3,,,
"Nu må du ikke gå som katten om den varme grød – sig det, du mener!",d0-l97-a.mp3,,,
"«Jeg tror, han har en finger med i spillet,» sagde Sofie og kiggede skeptisk på sin kollega. «Hver gang der sker noget mærkeligt, er han lige i nærheden.» Jonas grinede. «Nu må du ikke gå som katten om den varme grød – sig det, du mener!» Sofie tøvede. «Fint. Jeg tror, han skjuler noget. Men det kræver rygrad at sige det højt.» «Hør nu,» sagde Jonas, «hvis vi tager fat i det med det samme, slår vi to fluer med ét smæk: vi får sandheden frem, og vi rydder op i rodet.» Sofie nikkede langsomt. «Du har ret. Lad os ikke stikke en hvid pind i det. Bolden er givet op nu.» De to kolleger blev enige om at tale åbent med chefen dagen efter. Danskerne bruger den slags billedsprog hele tiden i daglig tale – det gør sproget levende, men man skal kende betydningen, for ordene betyder sjældent det, de bogstaveligt siger.",d0-l97-t.mp3,,,
Han slog to fluer med ét smæk.,d0-l97-c1.mp3,,,
Hun har en finger med i spillet.,d0-l97-c2.mp3,,,
Lad os stikke en hvid pind i den plan.,d0-l97-c3.mp3,,,
Du går som katten om den varme grød.,d0-l97-c4.mp3,,,
Det kræver rygrad at sige nej.,d0-l97-c5.mp3,,,
Nu er bolden givet op.,d0-l97-c6.mp3,,,
et idiom,d0-l97-v01.mp3,,,
billedsprog,d0-l97-v02.mp3,,,
en finger med i spillet,d0-l97-v03.mp3,,,
at slå to fluer med ét smæk,d0-l97-v04.mp3,,,
at gå som katten om den varme grød,d0-l97-v05.mp3,,,
at stikke en hvid pind i noget,d0-l97-v06.mp3,,,
at have rygrad,d0-l97-v07.mp3,,,
bolden er givet op,d0-l97-v08.mp3,,,
skeptisk,d0-l97-v09.mp3,,,
at skjule,d0-l97-v10.mp3,,,
bogstaveligt,d0-l97-v11.mp3,,,
at tage fat i noget,d0-l97-v12.mp3,,,
et rod,d0-l97-v13.mp3,,,
at rydde op,d0-l97-v14.mp3,,,
"Hvis vi tager fat i det med det samme, slår vi to fluer med ét smæk: vi får sandheden frem, og vi rydder op i rodet.",d0-l97-r1.mp3,,,
"Ganske vist er det svært, men alligevel bør vi prøve.",d0-l98-a.mp3,,,
"Skal man forbyde biler i byens centrum? Ganske vist vil et forbud skabe udfordringer for handlende og for folk, der er afhængige af deres bil – det skal man tage alvorligt. På den anden side viser erfaringer fra andre europæiske byer, at bilfrie centre giver renere luft, mindre støj og mere plads til mennesker. Man kan indvende, at butikkerne vil miste kunder, men undersøgelser peger faktisk i den modsatte retning: når gaderne bliver rarere at opholde sig i, kommer der flere besøgende, ikke færre. Det er rigtigt, at overgangen vil kræve tilvænning og gode alternativer som bedre busser og cykelstier. Alligevel er der efter min mening ingen tvivl om, at fordelene på længere sigt vejer tungere end ulemperne. Selvom forandringen møder modstand i begyndelsen, så plejer folk hurtigt at vænne sig til de nye rammer – og bagefter vil de færreste ønske bilerne tilbage. En god by bygges til mennesker, ikke til biler.",d0-l98-t.mp3,,,
"Ganske vist er det dyrt, men det er pengene værd.",d0-l98-c1.mp3,,,
På den ene side sparer vi tid, på den anden side koster det mere.,d0-l98-c2.mp3,,
"Det er rigtigt, at det er svært", alligevel bør vi prøve.,d0-l98-c3.mp3,,
"Man kan indvende, at det tager tid, men resultatet holder.",d0-l98-c4.mp3,,,
"Selvom kritikken er berettiget, så løser den ikke problemet.",d0-l98-c5.mp3,,,
"Der er noget om kritikken, men den overser en vigtig pointe.",d0-l98-c6.mp3,,,
en argumentation,d0-l98-v01.mp3,,,
en indrømmelse (koncession),d0-l98-v02.mp3,,,
en gendrivelse,d0-l98-v03.mp3,,,
berettiget,d0-l98-v07.mp3,,,
at veje tungere,d0-l98-v10.mp3,,,
en tilvænning,d0-l98-v11.mp3,,,
på længere sigt,d0-l98-v12.mp3,,,
at overse en pointe,d0-l98-v13.mp3,,,
modstand,d0-l98-v14.mp3,,,
"Man kan indvende, at butikkerne vil miste kunder, men undersøgelser peger faktisk i den modsatte retning: når gaderne bliver rarere at opholde sig i, kommer der flere besøgende, ikke færre.",d0-l98-r1.mp3,,,
"Det gik meget godt, men jeg vil nu ikke prale.",d0-l99-a.mp3,,,
"«Nå, hvordan gik din præsentation?» spurgte Lise. «Det gik meget godt,» svarede Mads roligt. Lise smilede, for hun vidste, at «meget godt» i Mads' mund sagtens kunne betyde «rigtig godt» – danskere praler nemlig ikke. Sådan er Janteloven: man skal ikke tro, at man er noget særligt, og derfor pakker man ros og succes ind i beskedne ord. Senere kiggede de ud ad vinduet, hvor regnen silede ned. «Sikke et pragtfuldt vejr til en gåtur,» sagde Mads tørt. Lise grinede – de forstod begge ironien. At sige det modsatte af det, man mener, er en dansk specialitet, når bare tonen røber det. En udlænding, der tager alt bogstaveligt, kan let misforstå situationen: han tror, at «det var da meget godt» er lunken ros, mens danskeren måske mente det pænt. Nøglen er tonen og sammenhængen. Forstår man først den danske underdrivelse og ironi, er man kommet langt – både sprogligt og kulturelt.",d0-l99-t.mp3,,,
Det var da meget godt.,d0-l99-c1.mp3,,,
Det var ikke helt tosset.,d0-l99-c2.mp3,,,
Sikke et dejligt vejr! (i regnvejr),d0-l99-c3.mp3,,,
Han er ikke ligefrem genert.,d0-l99-c4.mp3,,,
Det gik meget godt til eksamen.,d0-l99-c5.mp3,,,
Jeg er en anelse træt.,d0-l99-c6.mp3,,,
en underdrivelse,d0-l99-v01.mp3,,,
ironi,d0-l99-v02.mp3,,,
Janteloven,d0-l99-v04.mp3,,,
beskeden,d0-l99-v05.mp3,,,
lunken ros,d0-l99-v06.mp3,,,
ikke ligefrem,d0-l99-v07.mp3,,,
en anelse,d0-l99-v08.mp3,,,
tørt (tone),d0-l99-v09.mp3,,,
at tage noget bogstaveligt,d0-l99-v11.mp3,,,
pragtfuld,d0-l99-v13.mp3,,,
at misforstå,d0-l99-v14.mp3,,,
"«Det gik meget godt,» svarede Mads roligt. Lise smilede, for hun vidste, at «meget godt» i Mads' mund sagtens kunne betyde «rigtig godt» – danskere praler nemlig ikke.",d0-l99-r1.mp3,,,
"Kort sagt: fritid er ikke luksus, men en nødvendighed.",d0-l100-a.mp3,,,
"Jeg vil gerne tale om, hvor vigtigt det er at have fritid i en travl hverdag. For det første giver fri tid os energi til at holde længere. Ganske vist kan man nå meget ved at arbejde hele tiden, men på længere sigt bliver man udbrændt, og så falder kvaliteten. For det andet er fritiden ikke kun hvile"," det er også dér, vi dyrker venskaber, motion og de interesser, der gør livet rigt. Man kan indvende, at nogle simpelthen ikke har tid – og det er der noget om. Til gengæld handler det ofte om at prioritere: en halv time om dagen kan gøre en stor forskel. Endelig tror jeg, at et samfund, hvor folk har ordentlig fritid, i det hele taget er et sundere samfund. Kort sagt: fritid er ikke luksus, men en nødvendighed. Jeg vil mene, at vi alle sammen kunne blive lidt bedre til at værne om vores fri tid. Hvad tænker I selv – hvornår holdt I sidst en rigtig pause?",d0-l100-t.mp3,,
Jeg vil gerne tale om vigtigheden af fritid.,d0-l100-c1.mp3,,,
For det første giver fritid os energi.,d0-l100-c2.mp3,,,
"Til gengæld kræver det, at vi prioriterer.",d0-l100-c3.mp3,,,
Kort sagt er balancen afgørende.,d0-l100-c4.mp3,,,
"Til sidst vil jeg konkludere, at …",d0-l100-c5.mp3,,,
Hvad tænker I selv om det?,d0-l100-c6.mp3,,,
sammenhæng,d0-l100-v02.mp3,,,
at prioritere,d0-l100-v07.mp3,,,
udbrændt,d0-l100-v08.mp3,,,
en nødvendighed,d0-l100-v09.mp3,,,
at værne om noget,d0-l100-v10.mp3,,,
at dyrke (interesser),d0-l100-v12.mp3,,,
i det hele taget,d0-l100-v13.mp3,,,
